id,Probability,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
8794,0.101854559,0.00739963,60,0,4,NA,5,1,0,0,0
8795,0.007749219,0.05958521,70,0,2937,NA,6,0,1,0,0
8796,0.022419733,0.003332593,24,0,0.634591961,820,6,0,0,0,0
8797,0.167113253,0.132733592,51,0,0.270346675,13441,12,0,1,1,3
8798,0.064270783,0.9999999,23,0,0,NA,1,0,0,0,0
8799,0.008017615,0.023286767,59,0,0.193760434,9583,20,0,2,0,2
8800,0.01364086,0.026343519,54,0,0.143387604,3500,7,0,0,0,3
8801,0.010520662,0.024817801,48,0,0.342297627,11080,16,0,3,0,2
8802,0.012421103,0.101659426,53,0,0.043366472,5833,6,0,0,0,2
8803,0.072709432,0.9999999,25,0,0,764,1,0,0,0,0
8804,0.026555865,0.248450235,30,0,0.201813532,4300,15,0,0,0,0
8805,0.073873981,0.819436113,42,0,0.325430576,9405,6,0,1,0,1
8806,0.028232769,0.251499824,26,0,0.112816851,2800,6,0,0,0,0
8807,0.006839475,0.033740798,63,0,0.006342495,8986,4,0,0,0,0
8808,0.007592506,0.034300053,64,0,0.305046552,16862,14,0,2,0,0
8809,0.059044626,0.104010299,56,1,0.564802707,13000,13,0,1,0,1
8810,0.008450932,0,71,0,0.057596456,5416,3,0,0,0,0
8811,0.010054158,0.027303556,54,0,0.021993263,10093,8,0,1,0,0
8812,0.312183894,0.9999999,51,1,0.300369004,4064,6,0,1,0,0
8813,0.013832097,0.145503096,61,0,0.02584155,2940,3,0,0,0,2
8814,0.02242848,0.257404057,43,0,1702,0,4,0,1,0,2
8815,0.008673661,0.082807144,78,0,0.014610889,6501,6,0,0,0,0
8816,0.007906125,0.038090043,60,0,0.109412941,7000,5,0,1,0,0
8817,0.013721323,0.004905969,51,0,15,NA,9,0,0,0,0
8818,0.013247804,0.029023422,54,0,4238,NA,17,0,2,0,0
8819,0.119209371,0.9999999,53,0,0.118982967,4050,1,0,0,0,5
8820,0.021450556,0.149834219,36,0,2470,NA,9,0,1,0,3
8821,0.02495171,0.529879125,67,0,0.345236491,14841,21,0,4,0,1
8822,0.007240408,4.56E-04,90,0,0,NA,8,0,0,0,0
8823,0.520159204,1.012146206,45,3,0.184948625,3600,5,0,0,0,2
8824,0.015509693,0.224324115,80,0,0.445796773,3532,10,0,1,0,0
8825,0.087029974,0.361754212,39,1,0.531886527,13500,17,0,2,0,3
8826,0.01563858,0.126886176,36,0,0.179685417,3750,8,0,0,0,0
8827,0.387154171,0.319297856,33,4,0.647781712,4800,12,1,1,3,2
8828,0.332115042,0.95729214,38,2,0.206264578,3000,7,2,0,2,0
8829,0.020542891,0.184660563,52,0,0.382212039,4800,8,0,1,0,0
8830,0.059920319,0.411794103,84,0,24,NA,1,0,0,0,0
8831,0.064250464,0.590818363,31,0,0.063085572,1600,4,0,0,0,0
8832,0.030140183,0.600404,67,0,0.502629237,12360,15,0,3,0,3
8833,0.013281858,0,44,0,324,0,11,0,1,0,2
8834,0.186249256,0,36,2,0.415685403,4500,5,0,2,0,2
8835,0.009571212,0.117669032,63,0,0.030484758,4001,6,0,0,0,1
8836,0.00967856,0.029831619,63,0,0.51455918,7417,21,0,2,0,0
8837,0.236684193,0.694290158,52,0,0.356873823,8495,2,1,1,0,0
8838,0.054473919,0.06589688,50,1,0.223569696,7008,8,0,1,0,2
8839,0.015640134,0.179048121,60,0,0.478704933,9790,24,0,2,0,0
8840,0.023005503,0.324502491,80,0,418,NA,11,0,0,0,0
8841,0.028475356,0.548792022,62,0,0.353724803,11409,13,0,1,0,1
8842,0.313495637,0.9999999,31,1,0.162653339,2200,2,0,0,0,0
8843,0.014624375,0.129093545,47,0,87,NA,10,0,0,0,0
8844,0.065683043,0.343274879,46,1,0.295584513,10666,13,0,1,0,2
8845,0.075127978,0.259037054,63,1,0.435512897,5000,18,0,2,0,0
8846,0.102358669,0.43659537,50,1,0.054315572,7750,12,1,0,1,1
8847,0.053388265,0.588393399,31,0,0.374695152,10250,7,0,1,0,0
8848,0.236358668,0.822464171,46,0,0.368277233,8050,8,1,3,0,3
8849,0.214089641,0.794027886,55,2,0.341575463,7400,11,3,1,1,2
8850,0.029744023,0.450703286,42,0,0.32509639,11411,13,0,3,0,2
8851,0.012829072,0,52,0,1997,NA,7,0,1,0,0
8852,0.20732438,0.474034621,36,2,698,NA,6,0,1,2,0
8853,0.074750626,0.705555941,65,0,1844,NA,13,0,1,0,1
8854,0.053728775,0.508511213,23,0,0.182752294,2724,2,0,0,0,2
8855,0.17624313,0.619591259,76,0,0.39610065,6000,12,0,1,1,2
8856,0.080737698,0.698682737,49,0,0.550939664,5054,10,0,1,0,0
8857,0.36909732,0.9999999,25,0,0.008817635,2494,0,1,0,0,0
8858,0.126522594,0.152361255,53,2,0.163075332,5800,8,0,1,1,1
8859,0.220096927,0.357807688,60,3,0.577903683,5647,18,0,3,0,1
8860,0.008855837,0.103067519,86,0,0.275532377,2300,10,0,0,0,0
8861,0.013746916,0.115972445,46,0,0.064703257,2240,6,0,0,0,0
8862,0.020083481,0.249100289,44,0,0.381073785,6667,10,0,2,0,2
8863,0.559695173,0.9999999,58,3,6.586551681,8000,15,1,1,1,0
8864,0.084118563,0.016727273,50,0,0.003142558,10500,20,1,0,0,0
8865,0.015029235,0.217901289,62,0,0.129671432,3986,9,0,0,0,0
8866,0.008805275,0.017133302,74,0,3416,NA,23,0,1,0,0
8867,0.101211377,0.945603626,48,0,0.474670368,2881,13,0,0,0,2
8868,0.375240974,0.964071856,28,1,14,NA,1,0,0,0,0
8869,0.03192125,0.449154324,39,0,0.409144623,11000,14,0,2,0,1
8870,0.034066578,0.3445477,45,0,0.030698659,2833,3,0,0,0,0
8871,0.014435911,0.25454909,60,0,0.351974898,5417,4,0,1,0,0
8872,0.036451183,0.765997804,60,0,0.484505165,3000,5,0,0,0,0
8873,0.023648556,0.004618448,37,0,0.788515017,14383,9,0,4,0,0
8874,0.226597895,0.696775269,54,2,0.479521,5761,10,0,1,0,0
8875,0.50053014,1.01238011,45,2,0.754322365,3585,6,0,3,0,2
8876,0.008335485,0,67,0,0.16863856,6000,5,0,0,0,0
8877,0.063036707,0.715857991,60,0,1.474127839,4270,8,0,2,0,0
8878,0.008019126,0.065034249,81,0,736,NA,6,0,1,0,0
8879,0.252140625,0.888442354,52,1,0.481049563,6516,13,0,1,0,1
8880,0.473905372,1.103689631,27,0,0.121077889,5417,6,0,0,1,0
8881,0.011192603,0.124715935,44,0,0.388710785,8733,3,0,2,0,2
8882,0.011821124,0.032099123,60,0,0.522619345,4000,12,0,2,0,0
8883,0.007080912,0.00604378,75,0,0.321999595,9881,11,0,2,0,0
8884,0.010679783,0.092119351,67,0,136,NA,7,0,0,0,0
8885,0.007939735,0.034702534,61,0,0.049678981,9500,7,0,0,0,0
8886,0.3073425,0.956087824,38,2,0.324957167,1750,7,1,0,0,1
8887,0.010642949,0.033815108,64,0,0.434010695,4674,5,0,1,0,0
8888,0.074476648,0.767046591,42,0,0.259496202,2500,3,0,0,0,2
8889,0.031529972,0.9999999,70,0,0,2473,5,0,0,0,0
8890,0.078278988,0.9999999,38,0,3037,NA,2,0,1,0,0
8891,0.392205379,0.9999999,46,0,515,NA,1,1,1,0,0
8892,0.00907413,0.006743041,74,0,1109,NA,10,0,1,0,0
8893,0.00767951,0.128466923,64,0,2336,NA,8,0,1,0,0
8894,0.027485844,0.439780785,43,0,0.104196967,9625,7,0,0,0,0
8895,0.011972823,0.015050324,49,0,1633,NA,15,0,1,0,0
8896,0.014515139,0.032867074,31,0,0.266756309,9667,7,0,1,0,0
8897,0.044254806,0.659824718,48,0,0.169781625,5082,5,0,0,0,0
8898,0.014752083,0.081594748,36,0,0.013996501,4000,2,0,0,0,0
8899,0.01026305,0.061802391,50,0,0.254979,7380,5,0,1,0,0
8900,0.400449317,0.9999999,42,0,0.303239352,3333,1,2,0,0,3
8901,0.017553253,0.221871013,42,0,0.317750845,12128,16,0,6,0,2
8902,0.052066064,0.658805687,52,0,10613,NA,16,0,1,0,0
8903,0.007206239,0.074508028,57,0,4794,NA,4,0,1,0,0
8904,0.454253932,0.9999999,51,0,0.691823899,2225,3,2,1,1,3
8905,0.074176525,0.834470345,51,0,0.496090423,12916,14,0,2,0,3
8906,0.109163743,0.9999999,39,0,77,NA,6,0,0,0,0
8907,0.015800312,0.193217061,63,0,863,NA,9,0,0,0,0
8908,0.008900189,0.021928863,56,0,0.162930929,16417,8,0,2,0,0
8909,0.203942858,0.801135843,49,1,1906,NA,16,0,1,0,2
8910,0.008655221,0.053394355,77,0,0.030271031,2840,7,0,0,0,0
8911,0.488840736,0.669972277,60,6,3343,NA,26,0,1,0,0
8912,0.010028866,0,70,0,567,NA,7,0,1,0,NA
8913,0.00912004,0.111329622,57,0,0.125843708,6666,8,0,1,0,1
8914,0.00907413,0.014423955,81,0,1060,NA,12,0,1,0,0
8915,0.0098307,0.019193196,43,0,293,0,4,0,0,0,1
8916,0.010252321,0.101449275,67,0,0.373991935,1983,17,0,1,0,0
8917,0.095536767,0.453427686,60,1,0.449644226,7307,17,0,1,0,0
8918,0.073457882,0.9999999,56,0,0.372180451,2925,5,0,1,0,0
8919,0.008517511,0.143068775,59,0,0.297543643,6472,4,0,1,0,0
8920,0.022656703,0.9999999,73,0,467,NA,5,0,0,0,NA
8921,0.050009121,0.013662614,61,1,0.464522838,12500,14,0,5,0,0
8922,0.04653244,0.456351455,45,0,0.573785243,6667,11,0,2,0,3
8923,0.344399747,0.9999999,50,2,0.131407713,6300,3,1,1,1,2
8924,0.021188075,0.079210459,25,0,0.038039216,2549,6,0,0,0,0
8925,0.116700962,0.9999999,21,0,17,NA,0,0,0,0,NA
8926,0.012956469,0.199478117,56,0,0.268831492,12040,12,0,1,0,1
8927,0.057771185,0.706184831,35,0,0.306126159,5500,6,0,1,0,0
8928,0.007218418,0.0014267,68,0,0.185220455,10500,15,0,3,0,1
8929,0.019817294,0,28,0,0.08881853,6000,1,0,0,0,2
8930,0.009748001,0.127069257,70,0,0.384359031,4500,17,0,2,0,1
8931,0.007717698,0.02489372,61,0,0.109228203,11388,7,0,2,0,1
8932,0.024404718,0.149900067,23,0,0.219830899,1300,2,0,0,0,0
8933,0.028760079,0.478217472,53,0,0.31364095,10900,9,0,2,0,1
8934,0.025488055,0.9999999,76,0,0.001249896,12000,1,0,0,0,1
8935,0.010300399,0.052104432,54,0,0.188827858,9648,10,0,2,0,0
8936,0.052827522,0.536585366,30,0,0.097560976,5083,2,0,0,0,0
8937,0.012454584,0.066651283,50,0,0.012737263,4003,3,0,0,0,0
8938,0.007347326,0.053834571,69,0,0.011903619,10416,11,0,0,0,0
8939,0.077214159,0.670762445,33,0,0.095726068,4000,2,0,0,0,3
8940,0.056289811,0.116790461,51,1,0.402452089,8400,20,0,2,0,1
8941,0.023857657,0,53,0,0.915208479,10000,17,0,6,0,1
8942,0.013639189,0.035503263,62,0,13526,NA,26,0,9,0,0
8943,0.06231011,0.99580042,50,0,0.216371151,7500,4,0,1,0,3
8944,0.016379207,0.162383762,71,0,0.89535865,1184,3,0,0,0,0
8945,0.0539312,0.02945884,59,1,0.018023092,3550,13,0,0,0,0
8946,0.096395669,0.986710963,26,0,0.116970757,4000,3,0,0,0,0
8947,0.020722673,0.268670008,40,0,0.206492854,13922,8,0,1,0,2
8948,0.0753774,0.710742975,59,0,1.56117815,7706,11,0,9,0,0
8949,0.008873687,0.027475061,58,0,1069,NA,11,0,1,0,0
8950,0.029330849,0.353046263,41,0,0.395360464,10000,8,0,2,0,2
8951,0.008915882,0.063374865,61,0,2306,NA,5,0,1,0,5
8952,0.012608976,0,56,0,0.498908297,1831,3,0,1,0,1
8953,0.008279157,7.65E-04,73,0,3.69E-04,5416,11,0,0,0,1
8954,0.016109215,0,23,0,0,NA,1,0,0,0,0
8955,0.08412323,0.373905821,63,1,0.30333855,3833,8,0,1,0,0
8956,0.3887203,0.885241009,30,3,0.316276721,5940,11,0,0,0,0
8957,0.012861047,0.12001463,56,0,0.436284312,5500,13,0,1,0,1
8958,0.009431924,0.038645393,61,0,0.063968016,2000,18,0,0,0,1
8959,0.05379148,0.175607873,49,1,0.300631881,15350,11,0,3,0,2
8960,0.148837305,0.807497909,58,1,0.378381223,9500,11,0,2,0,1
8961,0.075811347,0.9999999,27,0,0,NA,1,0,0,0,0
8962,0.01281784,0.124516888,54,0,0.081972676,3000,5,0,0,0,0
8963,0.012163207,0,48,0,0.332439955,9700,11,0,3,0,0
8964,0.006888582,0.100779844,87,0,0.001799856,8333,2,0,0,0,0
8965,0.010819575,0.012095516,58,0,0.521770748,11000,11,0,2,0,0
8966,0.008733836,0.010151583,65,0,87,NA,7,0,0,0,0
8967,0.02090727,0.17924429,36,0,0.373500102,9833,8,0,2,0,2
8968,0.008959413,0.012169459,67,0,0.072927073,1000,10,0,0,0,0
8969,0.014023631,0,47,0,0,2922,2,0,0,0,0
8970,0.054666591,0.156390489,52,1,0.264929273,14350,14,0,1,0,1
8971,0.189188975,0.496404388,55,0,0.405625913,8211,12,0,0,1,0
8972,0.013302847,0.239356833,68,0,0.210455529,17100,17,0,2,0,1
8973,0.018483239,0.288346506,48,0,0.210754361,9000,15,0,0,0,3
8974,0.008078334,0.007459359,61,0,0.332266756,11875,19,0,2,0,1
8975,0.160905664,0.494078537,35,1,0.161709573,4000,11,0,0,0,0
8976,0.045847131,0.829759769,61,0,0.47398746,5900,12,0,1,0,1
8977,0.077792502,0.9999999,39,0,0.067364846,7065,1,0,0,0,1
8978,0.032044638,0.155525949,42,0,0.892586773,7000,13,0,4,0,3
8979,0.010376483,0.045350183,67,0,147,NA,7,0,1,0,0
8980,0.009963615,0.069895466,76,0,100,NA,7,0,0,0,0
8981,0.036580874,0.465139533,43,0,0.28237843,4153,3,0,1,0,2
8982,0.093484756,0.896996655,59,0,1.263859437,3300,20,0,2,0,0
8983,0.080371114,0.71138756,28,0,0.103075644,2405,5,0,0,0,1
8984,0.032625975,0.561655041,68,0,0.484303139,5000,10,0,1,0,0
8985,0.011039588,0,68,0,215,NA,22,0,0,0,0
8986,0.055195685,0.735403187,56,0,2163,NA,6,0,1,0,0
8987,0.008375739,0,71,0,0.12848394,8000,17,0,1,0,0
8988,0.027741688,0.261703482,27,0,0.143542583,2500,6,0,0,0,0
8989,0.120111242,0,47,0,0.310595065,6200,3,1,1,0,0
8990,0.0150031,0,50,0,0.243522073,4167,11,0,2,0,0
8991,0.031015312,0.214320873,43,0,0.58927567,16000,8,0,4,0,3
8992,0.010597262,0.118075277,56,0,1224,NA,5,0,1,0,0
8993,0.114311497,0.754544765,45,0,0.862406948,8059,11,0,2,0,3
8994,0.363201217,0.9999999,26,1,0.084962913,4448,1,0,0,0,1
8995,0.0654595,0.538312096,34,0,0.259541985,2750,6,0,0,0,0
8996,0.392535798,0.9999999,30,0,0.467213115,1463,6,1,0,1,0
8997,0.126594015,0.964607079,25,0,0.241340148,1760,2,0,0,0,1
8998,0.0151657,0.103444233,42,0,662,NA,8,0,0,0,1
8999,0.01281784,0.101849349,50,0,0.027847197,2800,5,0,0,0,0
9000,0.017874949,0.006502377,33,0,0.00149925,2000,4,0,0,0,0
9001,0.027120812,0.62633527,63,0,2810,NA,11,0,1,0,NA
9002,0.024404831,0.390804598,71,0,0.090489381,1082,9,0,0,0,0
9003,0.033504088,0.399533489,27,0,0.122776573,4609,5,0,0,0,0
9004,0.015654624,0.145755143,51,0,1692,NA,7,0,2,0,2
9005,0.010565262,0.007668324,76,0,7,NA,6,0,0,0,0
9006,0.133846357,0.967536684,30,0,0.808282756,2800,6,0,1,0,0
9007,0.01594917,0.031028499,34,0,0.236105531,7466,7,0,2,0,3
9008,0.013102182,0,51,0,0.246840775,3560,5,0,0,0,0
9009,0.009798237,0.045628792,46,0,0.030847155,46000,10,0,1,0,0
9010,0.126046005,0.019263594,33,2,0.194794001,5800,11,1,1,1,0
9011,0.013898444,0.12971548,52,0,0.410469848,5405,6,0,2,0,1
9012,0.052956644,0,55,1,4656,NA,8,0,1,0,2
9013,0.105903913,0,28,1,0.165933627,2500,6,0,0,0,0
9014,0.08262821,0.892249159,34,0,0.363729859,5833,10,0,0,0,0
9015,0.008406203,0.009828357,79,0,0.078241431,4025,6,0,0,0,0
9016,0.034903711,0.9999999,60,0,0.33694294,2400,3,0,0,0,0
9017,0.012017948,0.075773106,46,0,0.376065677,9500,9,0,1,0,2
9018,0.06773823,0.732441312,49,0,1092,NA,8,0,1,0,1
9019,0.052021776,0.9149912,62,0,0.602857143,2449,6,0,1,0,0
9020,0.008546379,0.054863011,62,0,0.00939812,5000,3,0,0,0,0
9021,0.007599624,0.008345655,65,0,9,NA,4,0,0,0,0
9022,0.007201995,0.006896076,68,0,0.139941691,2400,4,0,0,0,0
9023,0.012578261,0.014408215,40,0,0.06344301,5500,4,0,0,0,1
9024,0.008504545,0.019349033,65,0,1879,NA,12,0,1,0,0
9025,0.030386338,0,42,0,6750,NA,7,0,3,0,0
9026,0.008504545,0.011375782,63,0,1844,NA,12,0,1,0,0
9027,0.0737747,0.542998822,39,0,4182,NA,8,0,2,0,1
9028,0.01387928,0,52,0,562,NA,6,0,1,0,0
9029,0.081653841,0.996646546,33,0,0.097980404,5000,3,0,0,0,1
9030,0.021139902,0.172260735,35,0,2038,NA,5,0,1,0,0
9031,0.020137701,0.11159557,44,0,0.726177569,8300,12,0,2,0,1
9032,0.150606695,0.872759297,47,0,0.981908208,5250,11,0,3,0,3
9033,0.008467876,0.031580702,94,0,11,NA,2,0,0,0,NA
9034,0.187095634,0.732315929,54,1,0.599452198,7666,14,0,2,1,0
9035,0.041679417,0.740599714,26,0,0.228855721,200,1,0,0,0,0
9036,0.013588765,0,42,0,0.22596285,33000,5,0,1,0,3
9037,0.018318722,0,24,0,0,820,2,0,0,0,0
9038,0.136846976,0.426032638,40,1,0.43262575,4333,11,1,2,1,2
9039,0.013318649,0.005576717,46,0,0.404345318,5200,18,0,1,0,2
9040,0.044217382,0.771228771,22,0,27,0,1,0,0,0,0
9041,0.031470036,0.9999999,73,0,0,2912,1,0,0,0,0
9042,0.008873687,0.025932138,59,0,654,NA,5,0,1,0,0
9043,0.245858945,0.808104215,61,1,1.879450344,1600,12,0,2,0,0
9044,0.039183595,0.349732079,54,0,0.510516033,8700,19,0,2,0,0
9045,0.012829072,0,47,0,2255,NA,4,0,2,0,0
9046,0.011779475,0.007621121,50,0,0.214958662,5200,9,0,1,0,1
9047,0.033597461,0.461784278,65,0,0.587594853,3030,6,0,0,0,1
9048,0.049336864,0.519948625,38,0,0.152333841,7883,14,0,0,0,1
9049,0.079749064,0.356006086,52,1,4242,NA,23,0,2,0,2
9050,0.393695813,0.9999999,32,0,566,NA,1,2,0,0,0
9051,0.008685583,0.041208879,63,0,0.402261712,9284,6,0,2,0,0
9052,0.019285102,0,42,0,0.463494032,6450,19,0,2,0,2
9053,0.012393907,0.17764445,58,0,0.217472816,8000,8,0,2,0,0
9054,0.4974568,1.065379441,83,2,0.458391017,6500,10,1,0,3,0
9055,0.017653974,0.132192778,54,0,0.517096581,5000,13,0,1,0,1
9056,0.010737251,0.069833884,56,0,0.256097561,5083,9,0,1,0,3
9057,0.051154903,0.604828015,40,0,0.353182752,7791,10,0,2,0,0
9058,0.088017394,0.790524578,49,0,0.572528302,6624,9,0,1,0,2
9059,0.031470036,0.9999999,75,0,0,3400,0,0,0,0,0
9060,0.013518057,0.164783033,49,0,0.275128393,6814,3,0,1,0,0
9061,0.01381005,0.158226577,61,0,0.361068468,3256,4,0,1,0,0
9062,0.055478461,0.559497413,45,0,3429,NA,8,0,2,0,2
9063,0.028130552,0.341950026,38,0,0.180060423,6619,5,0,0,0,2
9064,0.026909555,0.562550401,66,0,0.209309723,9430,15,0,1,0,0
9065,0.307671137,0.913071475,49,1,0.704683196,3629,12,2,1,3,3
9066,0.072911743,0.06213302,73,1,1.70006035,1656,9,1,2,0,0
9067,0.013511789,0,47,0,0.334071777,2256,5,0,0,0,0
9068,0.017630553,0.208550675,44,0,0.092057026,4909,18,0,0,0,0
9069,0.008760764,0.033737455,55,0,0.264342998,9725,11,0,2,0,0
9070,0.48951181,1.017964072,46,4,0.402108708,5500,6,0,1,1,0
9071,0.008944475,0.019643492,65,0,0.005804312,2411,6,0,0,0,0
9072,0.360261389,0.920265781,36,0,0.063548733,2800,3,1,0,0,0
9073,0.00855441,0.043328435,57,0,0.314637862,7220,23,0,1,0,0
9074,0.017778417,0.23256263,38,0,0.322957767,6842,9,0,1,0,2
9075,0.013097027,0.053156821,53,0,0.460692413,8000,24,0,1,0,2
9076,0.075014082,0.830092336,56,0,0.453494035,8213,17,0,1,0,5
9077,0.00861194,0.012513524,66,0,0.005999,6000,9,0,0,0,0
9078,0.01526636,0.008554011,42,0,0.13009864,3750,6,0,0,0,2
9079,0.011395481,0.032756984,56,0,90,NA,8,0,0,0,0
9080,0.027664773,0.315020048,35,0,3146,NA,9,0,2,0,1
9081,0.010885272,0,61,0,0.00951912,6092,3,0,0,0,2
9082,0.007468789,0.099706461,57,0,0.309601253,8300,4,0,1,0,1
9083,0.211485658,1.01039896,40,0,0.054899109,5500,5,0,0,0,2
9084,0.024959326,0.15705446,34,0,0.14969049,3553,7,0,0,0,2
9085,0.015868705,0.216887754,53,0,0.196645035,24500,13,0,3,0,4
9086,0.075666332,0.9999999,24,0,0,NA,1,0,0,0,0
9087,0.008580601,0.013013832,56,0,0.216609814,7621,15,0,1,0,0
9088,0.556214315,1.238451935,30,1,0.114647559,6000,5,0,0,1,0
9089,0.128284334,0.823478992,53,0,1.023859763,6160,14,0,2,0,0
9090,0.087432349,0.455464079,61,2,0.254499609,11500,15,0,0,0,0
9091,0.027218485,0.106812581,33,0,0.540591567,4766,8,0,2,0,1
9092,0.009337228,0,55,0,0,8416,3,0,0,0,0
9093,0.07091671,0.069437574,39,1,0.265864109,4900,17,0,1,0,1
9094,0.057146524,0.530056942,57,0,0.517664311,7500,21,0,1,0,2
9095,0.008350413,0.09986587,86,0,24,NA,1,0,0,0,0
9096,0.009888381,0.017686321,51,0,0.19446349,11667,16,0,3,0,0
9097,0.014792096,0.053014655,54,0,0.453314875,6500,9,0,2,0,0
9098,0.013014441,0.051072994,49,0,0.394501964,2800,4,0,1,0,0
9099,0.253703685,0.71127406,59,2,0.509535271,5400,4,0,1,0,1
9100,0.007406816,0.05125257,87,0,0.260467442,8000,13,0,4,0,1
9101,0.434502549,0.97045658,29,0,194,NA,10,1,0,0,0
9102,0.02977462,0.284121832,39,0,0.431019709,3500,7,0,2,0,0
9103,0.068017464,0.9999999,54,0,1706,NA,1,0,1,0,0
9104,0.0507093,0.184131359,61,1,0.075172049,17000,19,0,1,0,0
9105,0.02586969,0.43657269,38,0,0.244439426,8856,4,0,1,0,0
9106,0.00730438,0.0019999,82,0,5,NA,3,0,0,0,NA
9107,0.092595096,0.144436603,49,0,1953,NA,7,1,1,0,0
9108,0.014950461,0.30798768,65,0,0.3227995,5600,6,0,1,0,0
9109,0.082918318,0.983929528,52,0,0.260496183,4191,4,0,0,0,1
9110,0.048523832,0.18616319,73,1,0.410343922,7617,11,0,1,0,0
9111,0.065183086,0.676997169,28,0,0.412401394,5450,9,0,0,0,3
9112,0.05663292,0.792504074,48,0,0.234691502,8589,8,0,2,0,1
9113,0.014937267,0.26224825,78,0,0.16215307,5944,5,0,1,0,2
9114,0.056251365,0.9999999,40,0,244.5,1,4,0,0,0,0
9115,0.02426935,0,44,0,1.003997335,1500,7,0,1,0,0
9116,0.19754178,0.573856536,29,1,0.257290513,2708,4,0,0,0,0
9117,0.07266211,0.962037962,51,0,0.463036381,8575,8,0,1,0,1
9118,0.016224193,0.067824121,39,0,0.211596135,3000,5,0,1,0,3
9119,0.047431676,0.071426531,53,1,0.005919526,12500,6,0,0,0,0
9120,0.014834748,4.39E-05,41,0,925,NA,5,0,1,0,0
9121,0.438870977,0.870981182,40,2,0.978010995,2000,6,0,1,0,0
9122,0.007717698,0.009518342,62,0,0.148140538,14600,12,0,3,0,1
9123,0.077007275,0.066949184,57,0,2698,NA,9,1,2,1,0
9124,0.038095636,0.659057254,70,0,0.63470116,4483,13,0,2,0,0
9125,0.327080208,0.884446222,56,1,1.274690124,2500,5,0,1,0,0
9126,0.060353356,0.540306462,33,0,0.404016693,3833,4,0,1,0,0
9127,0.012237175,7.36E-04,53,0,0,4129,3,0,0,0,0
9128,0.015414598,0.027671022,31,0,0.243180546,12500,9,0,0,0,2
9129,0.028451633,0.337808584,63,0,0.497240221,4166,13,0,2,0,0
9130,0.014178025,0.177812864,65,0,0.188816449,3987,9,0,0,0,1
9131,0.007918632,0.102723214,64,0,0.260287743,15916,15,0,2,0,3
9132,0.027954618,0,31,0,0.94789167,2916,6,0,1,0,0
9133,0.008926855,0.007413918,57,0,0.21670685,7050,10,0,1,0,3
9134,0.02336303,0.20789636,41,0,0.227537332,3950,15,0,0,0,1
9135,0.078496375,0.321632116,62,1,0.317043741,3314,5,0,1,0,1
9136,0.074665637,0,44,1,0.326398968,6200,4,0,1,0,2
9137,0.122104802,0.100583568,36,0,0.391304348,4346,8,1,0,0,0
9138,0.008606279,0.134312077,63,0,0.237687813,9583,8,0,2,0,0
9139,0.00889531,1.72E-04,64,0,1.00E-03,5000,14,0,0,0,0
9140,0.01290614,0.011312533,89,0,14,NA,8,0,0,0,NA
9141,0.029024066,0.504714681,57,0,0.392955801,11583,15,0,2,0,0
9142,0.227910215,0.806607449,35,1,0.273698725,2900,12,0,0,0,2
9143,0.0689438,0.61346923,50,0,0.55503413,2343,5,0,1,0,3
9144,0.107877193,0.218058295,64,0,0.013482633,4375,3,2,0,0,0
9145,0.042206498,0.593827392,46,0,0.293337681,9200,15,0,0,0,1
9146,0.28438642,0.929267043,31,1,0.056628914,1500,7,0,0,0,2
9147,0.014544133,0.232264621,58,0,0.094381124,5000,6,0,0,0,0
9148,0.323686739,0.9999999,49,1,0.174007025,3700,13,2,0,0,3
9149,0.007448891,0.053348666,65,0,0.318011527,6939,10,0,1,0,1
9150,0.050271618,0.036191776,56,1,1431,NA,13,0,1,0,NA
9151,0.049768349,0,65,1,0.30887947,18401,18,0,4,1,0
9152,0.008080813,0.030422497,69,0,2110,NA,8,0,1,0,0
9153,0.009808583,0.002773513,60,0,0.002999,3000,11,0,0,0,0
9154,0.040172815,0.423832414,27,0,0.256687536,3513,9,0,0,0,0
9155,0.01901583,0.050330832,28,0,0.085457271,2000,9,0,0,0,0
9156,0.180273906,1.005554994,34,0,0.613233557,7616,8,0,2,0,1
9157,0.013921078,0.062631246,53,0,0.482260184,11414,7,0,3,0,0
9158,0.048523832,0.141217324,72,1,0.413773148,6911,11,0,2,0,0
9159,0.042178558,0.514407727,40,0,0.212387223,4100,13,0,0,0,0
9160,0.007284604,0.019724507,82,0,0.047069682,6500,2,0,0,0,0
9161,0.104033542,0.082036719,72,0,85,NA,4,0,0,1,NA
9162,0.016648637,0.014481783,41,0,0.455225178,5750,12,0,1,0,2
9163,0.007152184,0.006809416,74,0,1863,NA,7,0,1,0,0
9164,0.246091128,0,37,2,0.549542048,1200,4,0,1,0,2
9165,0.150557676,0.640463211,40,1,0.267941132,6590,7,0,1,0,1
9166,0.008468309,0,59,0,941,NA,3,0,1,0,0
9167,0.088741538,0.075495233,45,0,0.006999533,15000,6,0,0,1,0
9168,0.021809833,0.455413615,71,0,2407,NA,8,0,2,0,0
9169,0.007568996,0.001235886,82,0,0,3100,3,0,0,0,0
